,efh,mfh,ghd,efh_water,efh_heat,mfh_water,mfh_heat,ghd_water,ghd_heat,total_water,total_heat
2016-06-15 12:00:00,0.0,31.74198334790026,0.4616679464668343,0.0,0.0,31.74198334790026,0.0,0.4616679464668343,0.0,32.20365129436709,0.0
2016-06-15 13:00:00,0.0,28.90153741072798,0.43143276609369147,0.0,0.0,28.90153741072798,0.0,0.43143276609369147,0.0,29.33297017682167,0.0
2016-06-15 14:00:00,0.0,28.475470520152136,0.3988718026149222,0.0,0.0,28.475470520152136,0.0,0.3988718026149222,0.0,28.87434232276706,0.0
2016-06-15 15:00:00,0.0,27.268280996853917,0.37445108000584537,0.0,0.0,27.268280996853917,0.0,0.37445108000584537,0.0,27.64273207685976,0.0
2016-06-15 16:00:00,0.0,27.76535903585907,0.3872428870867905,0.0,0.0,27.76535903585907,0.0,0.3872428870867905,0.0,28.152601922945863,0.0
2016-06-15 17:00:00,0.0,29.185582004445205,0.403523368826175,0.0,0.0,29.185582004445205,0.0,0.403523368826175,0.0,29.58910537327138,0.0
2016-06-15 18:00:00,0.0,31.670972199470956,0.44073589851619693,0.0,0.0,31.670972199470956,0.0,0.44073589851619693,0.0,32.111708097987155,0.0
2016-06-15 19:00:00,0.0,33.80130665235017,0.45934216336120787,0.0,0.0,32.46020135018103,1.3411053021691401,0.45934216336120787,0.0,32.91954351354224,1.3411053021691401
2016-06-15 20:00:00,0.0,35.71860765994146,0.43957300696338375,0.0,0.0,32.46020135018103,3.2584063097604314,0.43957300696338375,0.0,32.899774357144416,3.2584063097604314
2016-06-15 21:00:00,0.0,35.00849617564838,0.3988718026149222,0.0,0.0,32.46020135018103,2.5482948254673516,0.3988718026149222,0.0,32.85907315279595,2.5482948254673516
2016-06-15 22:00:00,0.0,29.61164889502105,0.31398071925955984,0.0,0.0,29.61164889502105,0.0,0.31398071925955984,0.0,29.925629614280613,0.0
2016-06-15 23:00:00,0.0,22.36851175523173,0.2849084304392302,0.0,0.0,22.36851175523173,0.0,0.2849084304392302,0.0,22.65342018567096,0.0
2016-06-16 00:00:00,0.0,14.73738005303371,0.30631000444402645,0.0,0.0,14.73738005303371,0.0,0.30631000444402645,0.0,15.043690057477738,0.0
2016-06-16 01:00:00,0.0,15.086883137295379,0.3146449705513469,0.0,0.0,15.086883137295379,0.0,0.3146449705513469,0.0,15.401528107846726,0.0
2016-06-16 02:00:00,0.0,14.795630567077321,0.3240218074220824,0.0,0.0,14.795630567077321,0.0,0.3240218074220824,0.0,15.119652374499404,0.0
2016-06-16 03:00:00,0.0,14.038373884510372,0.4323763668172482,0.0,0.0,14.038373884510372,0.0,0.4323763668172482,0.0,14.47075025132762,0.0
2016-06-16 04:00:00,0.0,22.71770047700849,0.6720066424027111,0.0,0.0,22.71770047700849,0.0,0.5253872545235809,0.1466193878791302,23.243087731532068,0.1466193878791302
2016-06-16 05:00:00,0.0,31.3970270695066,0.7793193310344618,0.0,0.0,31.3970270695066,0.0,0.5253872545235809,0.2539320765108809,31.92241432403018,0.2539320765108809
