,G(i),H_sun,Int,P,T2m,WS10m,time
2016-01-12 13:00:00,104.78,17.17,0.0,77.9,5.37,5.36,2011-01-12 13:00:00
2016-01-12 14:00:00,64.5,12.0,0.0,42.82,5.72,5.12,2011-01-12 14:00:00
2016-01-12 15:00:00,20.26,5.03,0.0,8.18,6.07,4.88,2011-01-12 15:00:00
2016-01-12 16:00:00,0.0,0.0,0.0,0.0,5.85,4.95,2011-01-12 16:00:00
2016-01-12 17:00:00,0.0,0.0,0.0,0.0,5.62,5.02,2011-01-12 17:00:00
2016-01-12 18:00:00,0.0,0.0,0.0,0.0,5.4,5.09,2011-01-12 18:00:00
2016-01-12 19:00:00,0.0,0.0,0.0,0.0,5.42,5.13,2011-01-12 19:00:00
2016-01-12 20:00:00,0.0,0.0,0.0,0.0,5.44,5.17,2011-01-12 20:00:00
2016-01-12 21:00:00,0.0,0.0,0.0,0.0,5.46,5.21,2011-01-12 21:00:00
2016-01-12 22:00:00,0.0,0.0,0.0,0.0,5.6,6.1,2011-01-12 22:00:00
2016-01-12 23:00:00,0.0,0.0,0.0,0.0,5.75,6.98,2011-01-12 23:00:00
2016-01-13 00:00:00,0.0,0.0,0.0,0.0,5.89,7.86,2011-01-13 00:00:00
2016-01-13 01:00:00,0.0,0.0,0.0,0.0,6.18,8.14,2011-01-13 01:00:00
2016-01-13 02:00:00,0.0,0.0,0.0,0.0,6.47,8.42,2011-01-13 02:00:00
2016-01-13 03:00:00,0.0,0.0,0.0,0.0,6.76,8.7,2011-01-13 03:00:00
2016-01-13 04:00:00,0.0,0.0,0.0,0.0,6.9,8.66,2011-01-13 04:00:00
2016-01-13 05:00:00,0.0,0.0,0.0,0.0,7.03,8.62,2011-01-13 05:00:00
2016-01-13 06:00:00,0.0,0.0,0.0,0.0,7.17,8.58,2011-01-13 06:00:00
2016-01-13 07:00:00,0.0,0.0,0.0,0.0,7.6,8.42,2011-01-13 07:00:00
2016-01-13 08:00:00,92.15,7.48,0.0,65.78,8.03,8.27,2011-01-13 08:00:00
2016-01-13 09:00:00,113.16,13.95,0.0,84.52,8.46,8.11,2011-01-13 09:00:00
2016-01-13 10:00:00,112.6,18.5,0.0,83.73,8.44,8.16,2011-01-13 10:00:00
2016-01-13 11:00:00,94.87,20.69,0.0,68.11,8.43,8.21,2011-01-13 11:00:00
2016-01-13 12:00:00,109.66,20.3,0.0,81.1,8.41,8.26,2011-01-13 12:00:00
2016-01-13 13:00:00,145.53,17.36,0.0,113.35,8.67,8.28,2011-01-13 13:00:00
2016-01-13 14:00:00,57.1,12.18,0.0,36.03,8.93,8.29,2011-01-13 14:00:00
2016-01-13 15:00:00,9.21,5.21,0.0,1.54,9.19,8.3,2011-01-13 15:00:00
2016-01-13 16:00:00,0.0,0.0,0.0,0.0,8.89,7.62,2011-01-13 16:00:00
2016-01-13 17:00:00,0.0,0.0,0.0,0.0,8.58,6.94,2011-01-13 17:00:00
2016-01-13 18:00:00,0.0,0.0,0.0,0.0,8.28,6.26,2011-01-13 18:00:00
2016-01-13 19:00:00,0.0,0.0,0.0,0.0,8.23,6.17,2011-01-13 19:00:00
2016-01-13 20:00:00,0.0,0.0,0.0,0.0,8.18,6.07,2011-01-13 20:00:00
2016-01-13 21:00:00,0.0,0.0,0.0,0.0,8.13,5.97,2011-01-13 21:00:00
2016-01-13 22:00:00,0.0,0.0,0.0,0.0,8.0,5.67,2011-01-13 22:00:00
2016-01-13 23:00:00,0.0,0.0,0.0,0.0,7.87,5.37,2011-01-13 23:00:00
2016-01-14 00:00:00,0.0,0.0,0.0,0.0,7.74,5.08,2011-01-14 00:00:00
2016-01-14 01:00:00,0.0,0.0,0.0,0.0,7.87,5.22,2011-01-14 01:00:00
2016-01-14 02:00:00,0.0,0.0,0.0,0.0,8.0,5.37,2011-01-14 02:00:00
2016-01-14 03:00:00,0.0,0.0,0.0,0.0,8.13,5.52,2011-01-14 03:00:00
2016-01-14 04:00:00,0.0,0.0,0.0,0.0,7.84,4.53,2011-01-14 04:00:00
2016-01-14 05:00:00,0.0,0.0,0.0,0.0,7.55,3.55,2011-01-14 05:00:00
2016-01-14 06:00:00,0.0,0.0,0.0,0.0,7.26,2.57,2011-01-14 06:00:00
2016-01-14 07:00:00,0.0,0.0,0.0,0.0,7.67,3.01,2011-01-14 07:00:00
2016-01-14 08:00:00,130.55,7.58,0.0,98.92,8.08,3.45,2011-01-14 08:00:00
2016-01-14 09:00:00,251.2,14.08,0.0,208.57,8.5,3.89,2011-01-14 09:00:00
2016-01-14 10:00:00,180.0,18.65,0.0,143.49,9.24,4.32,2011-01-14 10:00:00
2016-01-14 11:00:00,219.36,20.86,0.0,178.4,9.99,4.74,2011-01-14 11:00:00
2016-01-14 12:00:00,219.03,20.48,0.0,177.67,10.73,5.17,2011-01-14 12:00:00
2016-01-14 13:00:00,119.21,17.55,0.0,88.51,10.61,4.34,2011-01-14 13:00:00
2016-01-14 14:00:00,46.05,12.38,0.0,26.86,10.49,3.52,2011-01-14 14:00:00
2016-01-14 15:00:00,47.69,5.41,0.0,28.15,10.37,2.69,2011-01-14 15:00:00
2016-01-14 16:00:00,0.0,0.0,0.0,0.0,8.93,2.76,2011-01-14 16:00:00
2016-01-14 17:00:00,0.0,0.0,0.0,0.0,7.48,2.83,2011-01-14 17:00:00
2016-01-14 18:00:00,0.0,0.0,0.0,0.0,6.04,2.9,2011-01-14 18:00:00
2016-01-14 19:00:00,0.0,0.0,0.0,0.0,5.66,2.84,2011-01-14 19:00:00
2016-01-14 20:00:00,0.0,0.0,0.0,0.0,5.27,2.78,2011-01-14 20:00:00
2016-01-14 21:00:00,0.0,0.0,0.0,0.0,4.89,2.72,2011-01-14 21:00:00
2016-01-14 22:00:00,0.0,0.0,0.0,0.0,4.86,3.35,2011-01-14 22:00:00
2016-01-14 23:00:00,0.0,0.0,0.0,0.0,4.84,3.98,2011-01-14 23:00:00
2016-01-15 00:00:00,0.0,0.0,0.0,0.0,4.81,4.61,2011-01-15 00:00:00
2016-01-15 01:00:00,0.0,0.0,0.0,0.0,5.17,5.31,2011-01-15 01:00:00
2016-01-15 02:00:00,0.0,0.0,0.0,0.0,5.52,6.02,2011-01-15 02:00:00
2016-01-15 03:00:00,0.0,0.0,0.0,0.0,5.88,6.73,2011-01-15 03:00:00
2016-01-15 04:00:00,0.0,0.0,0.0,0.0,5.82,6.46,2011-01-15 04:00:00
2016-01-15 05:00:00,0.0,0.0,0.0,0.0,5.75,6.2,2011-01-15 05:00:00
2016-01-15 06:00:00,0.0,0.0,0.0,0.0,5.69,5.93,2011-01-15 06:00:00
2016-01-15 07:00:00,0.0,0.0,0.0,0.0,6.07,5.54,2011-01-15 07:00:00
2016-01-15 08:00:00,279.74,7.69,0.0,233.05,6.45,5.16,2011-01-15 08:00:00
2016-01-15 09:00:00,584.22,14.21,0.0,505.83,6.83,4.77,2011-01-15 09:00:00
2016-01-15 10:00:00,510.06,18.8,0.0,441.68,7.11,4.55,2011-01-15 10:00:00
2016-01-15 11:00:00,813.38,21.04,0.0,694.02,7.39,4.32,2011-01-15 11:00:00
2016-01-15 12:00:00,639.34,20.67,0.0,549.41,7.66,4.1,2011-01-15 12:00:00
2016-01-15 13:00:00,121.9,17.75,0.0,91.9,7.95,3.41,2011-01-15 13:00:00
2016-01-15 14:00:00,554.75,12.57,0.0,472.13,8.23,2.72,2011-01-15 14:00:00
2016-01-15 15:00:00,118.21,5.6,0.0,87.96,8.51,2.03,2011-01-15 15:00:00
2016-01-15 16:00:00,0.0,0.0,0.0,0.0,7.19,1.8,2011-01-15 16:00:00
2016-01-15 17:00:00,0.0,0.0,0.0,0.0,5.86,1.57,2011-01-15 17:00:00
2016-01-15 18:00:00,0.0,0.0,0.0,0.0,4.54,1.34,2011-01-15 18:00:00
2016-01-15 19:00:00,0.0,0.0,0.0,0.0,3.95,0.9,2011-01-15 19:00:00
2016-01-15 20:00:00,0.0,0.0,0.0,0.0,3.37,0.46,2011-01-15 20:00:00
2016-01-15 21:00:00,0.0,0.0,0.0,0.0,2.78,0.03,2011-01-15 21:00:00
2016-01-15 22:00:00,0.0,0.0,0.0,0.0,2.7,0.08,2011-01-15 22:00:00
2016-01-15 23:00:00,0.0,0.0,0.0,0.0,2.61,0.13,2011-01-15 23:00:00
2016-01-16 00:00:00,0.0,0.0,0.0,0.0,2.53,0.18,2011-01-16 00:00:00
2016-01-16 01:00:00,0.0,0.0,0.0,0.0,2.75,0.52,2011-01-16 01:00:00
2016-01-16 02:00:00,0.0,0.0,0.0,0.0,2.96,0.86,2011-01-16 02:00:00
2016-01-16 03:00:00,0.0,0.0,0.0,0.0,3.18,1.2,2011-01-16 03:00:00
2016-01-16 04:00:00,0.0,0.0,0.0,0.0,3.1,1.11,2011-01-16 04:00:00
2016-01-16 05:00:00,0.0,0.0,0.0,0.0,3.02,1.02,2011-01-16 05:00:00
2016-01-16 06:00:00,0.0,0.0,0.0,0.0,2.95,0.92,2011-01-16 06:00:00
2016-01-16 07:00:00,0.0,0.0,0.0,0.0,3.96,0.81,2011-01-16 07:00:00
2016-01-16 08:00:00,257.34,7.81,0.0,211.33,4.97,0.69,2011-01-16 08:00:00
2016-01-16 09:00:00,564.05,14.35,0.0,473.86,5.99,0.58,2011-01-16 09:00:00
2016-01-16 10:00:00,734.04,18.96,0.0,604.12,7.99,0.8,2011-01-16 10:00:00
2016-01-16 11:00:00,462.48,21.22,0.0,385.61,9.99,1.01,2011-01-16 11:00:00
2016-01-16 12:00:00,752.04,20.87,0.0,609.83,11.98,1.23,2011-01-16 12:00:00
2016-01-16 13:00:00,729.1,17.95,0.0,593.57,11.49,1.11,2011-01-16 13:00:00
2016-01-16 14:00:00,447.93,12.78,0.0,371.75,10.99,0.99,2011-01-16 14:00:00
2016-01-16 15:00:00,309.78,5.8,0.0,251.38,10.49,0.87,2011-01-16 15:00:00
2016-01-16 16:00:00,0.0,0.0,0.0,0.0,9.34,0.85,2011-01-16 16:00:00
2016-01-16 17:00:00,0.0,0.0,0.0,0.0,8.2,0.82,2011-01-16 17:00:00
2016-01-16 18:00:00,0.0,0.0,0.0,0.0,7.05,0.8,2011-01-16 18:00:00
2016-01-16 19:00:00,0.0,0.0,0.0,0.0,6.54,0.68,2011-01-16 19:00:00
2016-01-16 20:00:00,0.0,0.0,0.0,0.0,6.04,0.56,2011-01-16 20:00:00
2016-01-16 21:00:00,0.0,0.0,0.0,0.0,5.53,0.44,2011-01-16 21:00:00
2016-01-16 22:00:00,0.0,0.0,0.0,0.0,5.09,0.83,2011-01-16 22:00:00
2016-01-16 23:00:00,0.0,0.0,0.0,0.0,4.66,1.21,2011-01-16 23:00:00
2016-01-17 00:00:00,0.0,0.0,0.0,0.0,4.22,1.6,2011-01-17 00:00:00
2016-01-17 01:00:00,0.0,0.0,0.0,0.0,4.12,1.38,2011-01-17 01:00:00
2016-01-17 02:00:00,0.0,0.0,0.0,0.0,4.03,1.16,2011-01-17 02:00:00
2016-01-17 03:00:00,0.0,0.0,0.0,0.0,3.93,0.94,2011-01-17 03:00:00
2016-01-17 04:00:00,0.0,0.0,0.0,0.0,3.67,0.67,2011-01-17 04:00:00
2016-01-17 05:00:00,0.0,0.0,0.0,0.0,3.41,0.4,2011-01-17 05:00:00
2016-01-17 06:00:00,0.0,0.0,0.0,0.0,3.15,0.14,2011-01-17 06:00:00
2016-01-17 07:00:00,0.0,0.0,0.0,0.0,3.98,0.23,2011-01-17 07:00:00
2016-01-17 08:00:00,178.68,7.93,0.0,142.18,4.82,0.32,2011-01-17 08:00:00
2016-01-17 09:00:00,343.57,14.49,0.0,289.54,5.66,0.41,2011-01-17 09:00:00
2016-01-17 10:00:00,422.98,19.13,0.0,356.87,7.54,1.01,2011-01-17 10:00:00
2016-01-17 11:00:00,394.43,21.4,0.0,330.87,9.42,1.6,2011-01-17 11:00:00
2016-01-17 12:00:00,688.47,21.07,0.0,570.52,11.3,2.19,2011-01-17 12:00:00
2016-01-17 13:00:00,476.68,18.16,0.0,399.71,10.81,2.01,2011-01-17 13:00:00
2016-01-17 14:00:00,294.27,12.99,0.0,243.65,10.32,1.83,2011-01-17 14:00:00
2016-01-17 15:00:00,200.3,6.01,0.0,158.92,9.83,1.64,2011-01-17 15:00:00
2016-01-17 16:00:00,0.0,0.0,0.0,0.0,8.28,2.11,2011-01-17 16:00:00
2016-01-17 17:00:00,0.0,0.0,0.0,0.0,6.74,2.59,2011-01-17 17:00:00
2016-01-17 18:00:00,0.0,0.0,0.0,0.0,5.19,3.06,2011-01-17 18:00:00
2016-01-17 19:00:00,0.0,0.0,0.0,0.0,4.58,2.92,2011-01-17 19:00:00
2016-01-17 20:00:00,0.0,0.0,0.0,0.0,3.96,2.78,2011-01-17 20:00:00
2016-01-17 21:00:00,0.0,0.0,0.0,0.0,3.35,2.63,2011-01-17 21:00:00
2016-01-17 22:00:00,0.0,0.0,0.0,0.0,3.29,2.62,2011-01-17 22:00:00
2016-01-17 23:00:00,0.0,0.0,0.0,0.0,3.24,2.6,2011-01-17 23:00:00
2016-01-18 00:00:00,0.0,0.0,0.0,0.0,3.18,2.58,2011-01-18 00:00:00
2016-01-18 01:00:00,0.0,0.0,0.0,0.0,3.04,2.46,2011-01-18 01:00:00
2016-01-18 02:00:00,0.0,0.0,0.0,0.0,2.9,2.34,2011-01-18 02:00:00
2016-01-18 03:00:00,0.0,0.0,0.0,0.0,2.76,2.22,2011-01-18 03:00:00
2016-01-18 04:00:00,0.0,0.0,0.0,0.0,2.62,1.58,2011-01-18 04:00:00
2016-01-18 05:00:00,0.0,0.0,0.0,0.0,2.47,0.93,2011-01-18 05:00:00
2016-01-18 06:00:00,0.0,0.0,0.0,0.0,2.33,0.29,2011-01-18 06:00:00
2016-01-18 07:00:00,0.0,0.0,0.0,0.0,3.29,0.65,2011-01-18 07:00:00
2016-01-18 08:00:00,63.51,8.06,0.0,42.03,4.25,1.02,2011-01-18 08:00:00
2016-01-18 09:00:00,266.53,14.65,0.0,223.65,5.22,1.38,2011-01-18 09:00:00
2016-01-18 10:00:00,450.81,19.3,0.0,384.65,6.17,1.54,2011-01-18 10:00:00
2016-01-18 11:00:00,193.85,21.6,0.0,156.22,7.12,1.7,2011-01-18 11:00:00
2016-01-18 12:00:00,450.75,21.28,0.0,382.01,8.07,1.86,2011-01-18 12:00:00
2016-01-18 13:00:00,187.01,18.37,0.0,150.29,7.82,2.38,2011-01-18 13:00:00
2016-01-18 14:00:00,128.97,13.2,0.0,98.73,7.56,2.9,2011-01-18 14:00:00
2016-01-18 15:00:00,49.84,6.22,0.0,30.37,7.31,3.42,2011-01-18 15:00:00
2016-01-18 16:00:00,0.0,0.0,0.0,0.0,6.39,3.14,2011-01-18 16:00:00
2016-01-18 17:00:00,0.0,0.0,0.0,0.0,5.48,2.85,2011-01-18 17:00:00
2016-01-18 18:00:00,0.0,0.0,0.0,0.0,4.56,2.57,2011-01-18 18:00:00
2016-01-18 19:00:00,0.0,0.0,0.0,0.0,4.36,2.58,2011-01-18 19:00:00
2016-01-18 20:00:00,0.0,0.0,0.0,0.0,4.16,2.6,2011-01-18 20:00:00
2016-01-18 21:00:00,0.0,0.0,0.0,0.0,3.96,2.62,2011-01-18 21:00:00
2016-01-18 22:00:00,0.0,0.0,0.0,0.0,3.99,2.84,2011-01-18 22:00:00
2016-01-18 23:00:00,0.0,0.0,0.0,0.0,4.01,3.05,2011-01-18 23:00:00
2016-01-19 00:00:00,0.0,0.0,0.0,0.0,4.04,3.27,2011-01-19 00:00:00
2016-01-19 01:00:00,0.0,0.0,0.0,0.0,4.13,3.32,2011-01-19 01:00:00
2016-01-19 02:00:00,0.0,0.0,0.0,0.0,4.21,3.38,2011-01-19 02:00:00
2016-01-19 03:00:00,0.0,0.0,0.0,0.0,4.3,3.43,2011-01-19 03:00:00
2016-01-19 04:00:00,0.0,0.0,0.0,0.0,4.08,3.53,2011-01-19 04:00:00
2016-01-19 05:00:00,0.0,0.0,0.0,0.0,3.86,3.63,2011-01-19 05:00:00
2016-01-19 06:00:00,0.0,0.0,0.0,0.0,3.65,3.72,2011-01-19 06:00:00
2016-01-19 07:00:00,0.0,0.14,0.0,0.0,3.6,3.47,2011-01-19 07:00:00
2016-01-19 08:00:00,31.32,8.2,0.0,16.25,3.56,3.22,2011-01-19 08:00:00
2016-01-19 09:00:00,49.74,14.81,0.0,30.82,3.52,2.97,2011-01-19 09:00:00
2016-01-19 10:00:00,31.32,19.49,0.0,16.28,3.22,2.93,2011-01-19 10:00:00
2016-01-19 11:00:00,56.18,21.8,0.0,36.26,2.92,2.89,2011-01-19 11:00:00
2016-01-19 12:00:00,153.92,21.49,0.0,123.2,2.62,2.86,2011-01-19 12:00:00
2016-01-19 13:00:00,117.51,18.59,0.0,90.25,2.33,2.63,2011-01-19 13:00:00
2016-01-19 14:00:00,215.41,13.42,0.0,181.25,2.03,2.4,2011-01-19 14:00:00
2016-01-19 15:00:00,77.28,6.43,0.0,54.62,1.74,2.17,2011-01-19 15:00:00
2016-01-19 16:00:00,0.0,0.0,0.0,0.0,1.24,2.21,2011-01-19 16:00:00
2016-01-19 17:00:00,0.0,0.0,0.0,0.0,0.73,2.25,2011-01-19 17:00:00
2016-01-19 18:00:00,0.0,0.0,0.0,0.0,0.23,2.29,2011-01-19 18:00:00
2016-01-19 19:00:00,0.0,0.0,0.0,0.0,-0.12,2.14,2011-01-19 19:00:00
2016-01-19 20:00:00,0.0,0.0,0.0,0.0,-0.48,2.0,2011-01-19 20:00:00
2016-01-19 21:00:00,0.0,0.0,0.0,0.0,-0.83,1.85,2011-01-19 21:00:00
2016-01-19 22:00:00,0.0,0.0,0.0,0.0,-1.05,1.65,2011-01-19 22:00:00
2016-01-19 23:00:00,0.0,0.0,0.0,0.0,-1.26,1.45,2011-01-19 23:00:00
2016-01-20 00:00:00,0.0,0.0,0.0,0.0,-1.48,1.26,2011-01-20 00:00:00
2016-01-20 01:00:00,0.0,0.0,0.0,0.0,-1.56,1.4,2011-01-20 01:00:00
2016-01-20 02:00:00,0.0,0.0,0.0,0.0,-1.64,1.55,2011-01-20 02:00:00
2016-01-20 03:00:00,0.0,0.0,0.0,0.0,-1.72,1.7,2011-01-20 03:00:00
2016-01-20 04:00:00,0.0,0.0,0.0,0.0,-1.86,1.79,2011-01-20 04:00:00
2016-01-20 05:00:00,0.0,0.0,0.0,0.0,-2.0,1.88,2011-01-20 05:00:00
2016-01-20 06:00:00,0.0,0.0,0.0,0.0,-2.13,1.97,2011-01-20 06:00:00
2016-01-20 07:00:00,0.0,0.26,0.0,0.0,-1.79,1.92,2011-01-20 07:00:00
2016-01-20 08:00:00,11.97,8.34,0.0,3.2,-1.45,1.86,2011-01-20 08:00:00
2016-01-20 09:00:00,127.19,14.97,0.0,100.75,-1.11,1.81,2011-01-20 09:00:00
2016-01-20 10:00:00,152.22,19.67,0.0,123.55,-0.94,1.8,2011-01-20 10:00:00
2016-01-20 11:00:00,115.91,22.01,0.0,89.83,-0.76,1.8,2011-01-20 11:00:00
2016-01-20 12:00:00,68.16,21.71,0.0,47.14,-0.59,1.79,2011-01-20 12:00:00
2016-01-20 13:00:00,74.6,18.82,0.0,52.78,-0.57,2.08,2011-01-20 13:00:00
2016-01-20 14:00:00,29.47,13.64,0.0,15.2,-0.55,2.36,2011-01-20 14:00:00
2016-01-20 15:00:00,35.52,6.65,0.0,19.89,-0.53,2.65,2011-01-20 15:00:00
2016-01-20 16:00:00,0.0,0.0,0.0,0.0,-0.83,2.55,2011-01-20 16:00:00
2016-01-20 17:00:00,0.0,0.0,0.0,0.0,-1.14,2.45,2011-01-20 17:00:00
2016-01-20 18:00:00,0.0,0.0,0.0,0.0,-1.44,2.34,2011-01-20 18:00:00
2016-01-20 19:00:00,0.0,0.0,0.0,0.0,-1.57,2.57,2011-01-20 19:00:00
2016-01-20 20:00:00,0.0,0.0,0.0,0.0,-1.71,2.79,2011-01-20 20:00:00
2016-01-20 21:00:00,0.0,0.0,0.0,0.0,-1.84,3.01,2011-01-20 21:00:00
2016-01-20 22:00:00,0.0,0.0,0.0,0.0,-1.96,3.26,2011-01-20 22:00:00
2016-01-20 23:00:00,0.0,0.0,0.0,0.0,-2.08,3.5,2011-01-20 23:00:00
2016-01-21 00:00:00,0.0,0.0,0.0,0.0,-2.2,3.75,2011-01-21 00:00:00
2016-01-21 01:00:00,0.0,0.0,0.0,0.0,-2.26,3.65,2011-01-21 01:00:00
2016-01-21 02:00:00,0.0,0.0,0.0,0.0,-2.32,3.54,2011-01-21 02:00:00
2016-01-21 03:00:00,0.0,0.0,0.0,0.0,-2.38,3.43,2011-01-21 03:00:00
2016-01-21 04:00:00,0.0,0.0,0.0,0.0,-2.55,3.36,2011-01-21 04:00:00
2016-01-21 05:00:00,0.0,0.0,0.0,0.0,-2.72,3.29,2011-01-21 05:00:00
2016-01-21 06:00:00,0.0,0.0,0.0,0.0,-2.88,3.21,2011-01-21 06:00:00
2016-01-21 07:00:00,0.0,0.39,0.0,0.0,-2.55,3.43,2011-01-21 07:00:00
2016-01-21 08:00:00,72.34,8.49,0.0,51.24,-2.21,3.65,2011-01-21 08:00:00
2016-01-21 09:00:00,156.14,15.14,0.0,128.65,-1.87,3.86,2011-01-21 09:00:00
2016-01-21 10:00:00,53.42,19.87,0.0,34.8,-1.77,4.9,2011-01-21 10:00:00
2016-01-21 11:00:00,62.63,22.22,0.0,42.72,-1.67,5.94,2011-01-21 11:00:00
2016-01-21 12:00:00,46.05,21.94,0.0,28.59,-1.58,6.98,2011-01-21 12:00:00
2016-01-21 13:00:00,58.95,19.05,0.0,39.51,-1.5,6.79,2011-01-21 13:00:00
2016-01-21 14:00:00,195.05,13.87,0.0,166.22,-1.42,6.6,2011-01-21 14:00:00
2016-01-21 15:00:00,240.82,6.87,0.0,207.4,-1.34,6.41,2011-01-21 15:00:00
2016-01-21 16:00:00,0.0,0.0,0.0,0.0,-1.99,5.76,2011-01-21 16:00:00
2016-01-21 17:00:00,0.0,0.0,0.0,0.0,-2.65,5.1,2011-01-21 17:00:00
2016-01-21 18:00:00,0.0,0.0,0.0,0.0,-3.3,4.44,2011-01-21 18:00:00
2016-01-21 19:00:00,0.0,0.0,0.0,0.0,-3.48,4.43,2011-01-21 19:00:00
2016-01-21 20:00:00,0.0,0.0,0.0,0.0,-3.66,4.41,2011-01-21 20:00:00
2016-01-21 21:00:00,0.0,0.0,0.0,0.0,-3.84,4.4,2011-01-21 21:00:00
2016-01-21 22:00:00,0.0,0.0,0.0,0.0,-4.0,4.38,2011-01-21 22:00:00
2016-01-21 23:00:00,0.0,0.0,0.0,0.0,-4.16,4.35,2011-01-21 23:00:00
2016-01-22 00:00:00,0.0,0.0,0.0,0.0,-4.32,4.33,2011-01-22 00:00:00
2016-01-22 01:00:00,0.0,0.0,0.0,0.0,-4.77,4.49,2011-01-22 01:00:00
2016-01-22 02:00:00,0.0,0.0,0.0,0.0,-5.22,4.65,2011-01-22 02:00:00
2016-01-22 03:00:00,0.0,0.0,0.0,0.0,-5.67,4.81,2011-01-22 03:00:00
2016-01-22 04:00:00,0.0,0.0,0.0,0.0,-5.93,4.55,2011-01-22 04:00:00
2016-01-22 05:00:00,0.0,0.0,0.0,0.0,-6.2,4.29,2011-01-22 05:00:00
2016-01-22 06:00:00,0.0,0.0,0.0,0.0,-6.46,4.03,2011-01-22 06:00:00
2016-01-22 07:00:00,0.0,0.53,0.0,0.0,-5.83,4.47,2011-01-22 07:00:00
2016-01-22 08:00:00,86.64,8.65,0.0,64.94,-5.2,4.92,2011-01-22 08:00:00
2016-01-22 09:00:00,157.51,15.32,0.0,131.82,-4.56,5.37,2011-01-22 09:00:00
2016-01-22 10:00:00,249.49,20.07,0.0,219.61,-3.93,5.28,2011-01-22 10:00:00
2016-01-22 11:00:00,290.58,22.44,0.0,258.01,-3.29,5.2,2011-01-22 11:00:00
2016-01-22 12:00:00,109.6,22.17,0.0,85.16,-2.66,5.12,2011-01-22 12:00:00
2016-01-22 13:00:00,71.84,19.28,0.0,50.98,-2.57,5.31,2011-01-22 13:00:00
2016-01-22 14:00:00,55.26,14.1,0.0,36.5,-2.48,5.49,2011-01-22 14:00:00
2016-01-22 15:00:00,60.58,7.1,0.0,41.15,-2.39,5.68,2011-01-22 15:00:00
2016-01-22 16:00:00,0.0,0.0,0.0,0.0,-3.27,5.1,2011-01-22 16:00:00
2016-01-22 17:00:00,0.0,0.0,0.0,0.0,-4.15,4.52,2011-01-22 17:00:00
2016-01-22 18:00:00,0.0,0.0,0.0,0.0,-5.03,3.94,2011-01-22 18:00:00
2016-01-22 19:00:00,0.0,0.0,0.0,0.0,-5.85,4.0,2011-01-22 19:00:00
2016-01-22 20:00:00,0.0,0.0,0.0,0.0,-6.67,4.05,2011-01-22 20:00:00
2016-01-22 21:00:00,0.0,0.0,0.0,0.0,-7.49,4.1,2011-01-22 21:00:00
2016-01-22 22:00:00,0.0,0.0,0.0,0.0,-7.5,3.71,2011-01-22 22:00:00
2016-01-22 23:00:00,0.0,0.0,0.0,0.0,-7.5,3.33,2011-01-22 23:00:00
2016-01-23 00:00:00,0.0,0.0,0.0,0.0,-7.51,2.95,2011-01-23 00:00:00
2016-01-23 01:00:00,0.0,0.0,0.0,0.0,-8.0,2.74,2011-01-23 01:00:00
2016-01-23 02:00:00,0.0,0.0,0.0,0.0,-8.48,2.54,2011-01-23 02:00:00
2016-01-23 03:00:00,0.0,0.0,0.0,0.0,-8.97,2.33,2011-01-23 03:00:00
2016-01-23 04:00:00,0.0,0.0,0.0,0.0,-9.0,2.27,2011-01-23 04:00:00
2016-01-23 05:00:00,0.0,0.0,0.0,0.0,-9.04,2.21,2011-01-23 05:00:00
2016-01-23 06:00:00,0.0,0.0,0.0,0.0,-9.07,2.15,2011-01-23 06:00:00
2016-01-23 07:00:00,0.0,0.67,0.0,0.0,-8.11,2.34,2011-01-23 07:00:00
2016-01-23 08:00:00,100.63,8.81,0.0,78.28,-7.14,2.53,2011-01-23 08:00:00
2016-01-23 09:00:00,192.21,15.51,0.0,165.59,-6.17,2.72,2011-01-23 09:00:00
2016-01-23 10:00:00,500.89,20.28,0.0,452.49,-4.52,2.63,2011-01-23 10:00:00
2016-01-23 11:00:00,288.79,22.67,0.0,253.73,-2.87,2.53,2011-01-23 11:00:00
2016-01-23 12:00:00,903.21,22.41,0.0,781.34,-1.23,2.44,2011-01-23 12:00:00
2016-01-23 13:00:00,467.69,19.52,0.0,415.65,-1.46,2.18,2011-01-23 13:00:00
2016-01-23 14:00:00,267.97,14.34,0.0,233.24,-1.7,1.93,2011-01-23 14:00:00
2016-01-23 15:00:00,264.76,7.32,0.0,227.62,-1.93,1.67,2011-01-23 15:00:00
2016-01-23 16:00:00,0.0,0.0,0.0,0.0,-2.69,1.39,2011-01-23 16:00:00
2016-01-23 17:00:00,0.0,0.0,0.0,0.0,-3.45,1.11,2011-01-23 17:00:00
2016-01-23 18:00:00,0.0,0.0,0.0,0.0,-4.21,0.83,2011-01-23 18:00:00
2016-01-23 19:00:00,0.0,0.0,0.0,0.0,-4.9,0.67,2011-01-23 19:00:00
2016-01-23 20:00:00,0.0,0.0,0.0,0.0,-5.59,0.51,2011-01-23 20:00:00
2016-01-23 21:00:00,0.0,0.0,0.0,0.0,-6.28,0.34,2011-01-23 21:00:00
2016-01-23 22:00:00,0.0,0.0,0.0,0.0,-7.29,0.38,2011-01-23 22:00:00
2016-01-23 23:00:00,0.0,0.0,0.0,0.0,-8.29,0.41,2011-01-23 23:00:00
2016-01-24 00:00:00,0.0,0.0,0.0,0.0,-9.3,0.44,2011-01-24 00:00:00
2016-01-24 01:00:00,0.0,0.0,0.0,0.0,-8.93,0.59,2011-01-24 01:00:00
